"","MSSubClass","MSZoning","Alley","LotShape","LandContour","LotConfig","LandSlope","Neighborhood","Condition1","BldgType","HouseStyle","OverallQual","OverallCond","YearRemodAdd","RoofStyle","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","TotalBsmtSF","HeatingQC","CentralAir","GrLivArea","KitchenQual","Functional","Fireplaces","FireplaceQu","GarageType","GarageFinish","GarageArea","GarageQual","GarageCond","PavedDrive","Fence","SaleType","SaleCondition","SalePrice","BeenRemod","EraBuilt","Pool","TotBathrooms","TotPorch"
"301","190","RL","NoAlley","Reg","Lvl","Corner","Gtl","Crawfor","Norm","2fmCon","1Story","5","5",1953,"Hip","MetalSd","MetalSd","BrkFace",56,"TA","TA","CBlock","TA","TA","Mn","BLQ",841,"Unf",1165,"TA","Y",1336,"TA","Typ",2,"Gd","Attchd","Unf",375,"TA","TA","Y","None","WD","Normal",11.9640010843304,"FALSE","1950s","FALSE",2,0
"302","60","RL","NoAlley","IR3","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","2Story","8","5",1999,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",281,"Unf",1028,"Ex","Y",2452,"Gd","Typ",1,"TA","BuiltIn","Fin",683,"TA","TA","Y","None","WD","Normal",12.4950039373824,"TRUE","1990s","FALSE",2.5,258
"303","20","RL","NoAlley","IR1","Lvl","Corner","Gtl","CollgCr","Norm","1Fam","1Story","7","5",2002,"Gable","VinylSd","VinylSd","BrkFace",150,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",1541,"Ex","Y",1541,"Gd","Typ",1,"TA","Attchd","RFn",843,"TA","TA","Y","None","WD","Normal",12.2307652581205,"TRUE","2000s","FALSE",2,549
"304","20","RL","NoAlley","Reg","Lvl","Corner","Gtl","CollgCr","Norm","1Fam","1Story","5","7",1972,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","TA","TA","No","ALQ",894,"Unf",894,"TA","Y",894,"TA","Typ",0,"No","Attchd","Unf",552,"TA","TA","Y","GdWo","WD","Abnorml",11.9177236840907,"FALSE","1970s","FALSE",2,256
"305","75","RM","NoAlley","Reg","Lvl","Inside","Gtl","OldTown","Norm","1Fam","2.5Fin","7","9",2002,"Gable","CemntBd","CmentBd","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",1470,"Ex","Y",3493,"Gd","Typ",1,"Ex","Attchd","Unf",870,"TA","TA","Y","None","WD","Normal",12.594730635322,"TRUE","1800s","FALSE",3,302
"306","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","1Story","8","5",2005,"Gable","CemntBd","CmentBd","Stone",246,"Gd","TA","PConc","Gd","TA","No","GLQ",1464,"Unf",2000,"Ex","Y",2000,"Gd","Typ",0,"No","Attchd","Fin",888,"TA","TA","Y","None","WD","Normal",12.631013530139,"TRUE","2000s","FALSE",3,168
"307","60","RL","NoAlley","Reg","Lvl","Inside","Gtl","SawyerW","Feedr","1Fam","2Story","7","5",1991,"Gable","HdBoard","Plywood","BrkFace",246,"Gd","TA","CBlock","Gd","TA","No","ALQ",700,"Unf",700,"Gd","Y",2243,"Gd","Typ",1,"TA","Attchd","RFn",746,"TA","TA","Y","None","WD","Normal",12.3238556811866,"TRUE","1990s","FALSE",3.5,395
"308","50","RM","Grvl","IR1","Lvl","Inside","Gtl","IDOTRR","Artery","1Fam","1.5Fin","6","7",1950,"Gable","MetalSd","MetalSd","None",0,"TA","Fa","CBlock","TA","TA","No","Unf",0,"Unf",319,"TA","Y",1406,"Fa","Typ",0,"No","NoGarage","NoGarage",0,"NoGarage","NoGarage","N","MnPrv","WD","Normal",11.4019939042629,"TRUE","1920s","FALSE",1,144
"309","30","RL","NoAlley","IR1","Lvl","Inside","Gtl","Edwards","Norm","1Fam","1Story","4","5",1950,"Gable","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",262,"Unf",861,"Ex","Y",861,"TA","Typ",0,"No","Detchd","Unf",539,"TA","TA","Y","None","WD","Normal",11.3205535723228,"TRUE","1940s","FALSE",1,158
"310","20","RL","NoAlley","IR1","Lvl","Inside","Gtl","NridgHt","Norm","1Fam","1Story","9","5",2004,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Ex","TA","Gd","GLQ",1274,"Unf",1896,"Ex","Y",1944,"Ex","Typ",3,"Ex","Attchd","Fin",708,"TA","TA","Y","None","WD","Normal",12.7938593104323,"TRUE","2000s","FALSE",3,383
"311","60","RL","NoAlley","IR1","Lvl","Inside","Gtl","Gilbert","Norm","1Fam","2Story","6","5",1994,"Gable","HdBoard","HdBoard","BrkFace",112,"TA","TA","PConc","Gd","TA","No","ALQ",518,"Unf",697,"Gd","Y",1501,"Gd","Typ",1,"TA","Attchd","Fin",420,"TA","TA","Y","None","WD","Normal",12.0173305209333,"TRUE","1990s","FALSE",2.5,253
"312","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story","6","6",2002,"Gable","VinylSd","VinylSd","None",0,"TA","Gd","CBlock","TA","TA","No","ALQ",680,"Unf",972,"Ex","Y",972,"TA","Typ",1,"Gd","Detchd","Unf",240,"TA","TA","Y","None","WD","Normal",11.7905572015685,"TRUE","1940s","FALSE",2,0
"313","190","RM","NoAlley","Reg","Lvl","Inside","Gtl","OldTown","Artery","2fmCon","1.5Fin","5","7",1950,"Gable","MetalSd","MetalSd","None",0,"TA","TA","CBlock","Gd","TA","Mn","Rec",507,"Unf",793,"TA","Y",1118,"TA","Typ",1,"Gd","Detchd","Unf",410,"TA","TA","Y","MnPrv","WD","Normal",11.6944133410156,"TRUE","1930s","FALSE",2,271
"314","20","RL","NoAlley","IR3","Low","Inside","Sev","Timber","Norm","1Fam","1Story","7","5",1965,"Hip","BrkFace","BrkFace","None",0,"TA","TA","CBlock","Gd","TA","Gd","ALQ",1236,"Rec",2136,"TA","Y",2036,"TA","Typ",2,"Gd","Attchd","RFn",513,"TA","TA","Y","None","WD","Normal",12.8346813049525,"FALSE","1960s","FALSE",4,0
"315","70","RM","Grvl","Reg","Lvl","Inside","Gtl","OldTown","Norm","1Fam","2Story","7","7",1990,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","Gd","No","LwQ",16,"Unf",728,"Ex","Y",1641,"Ex","Typ",1,"Gd","Detchd","Unf",546,"Fa","TA","Y","None","WD","Normal",12.0895388292742,"TRUE","1920s","FALSE",2,234
"316","60","RL","NoAlley","IR1","Lvl","Inside","Gtl","Gilbert","Norm","1Fam","2Story","7","5",2005,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",425,"Unf",716,"Ex","Y",1432,"Gd","Typ",1,"Gd","Attchd","Fin",432,"TA","TA","Y","None","WD","Normal",12.1468532858702,"TRUE","2000s","FALSE",3.5,151
"317","60","RL","NoAlley","IR1","Lvl","Corner","Gtl","NWAmes","Norm","1Fam","2Story","7","7",1980,"Gable","CemntBd","CmentBd","BrkFace",278,"Gd","TA","CBlock","Gd","TA","No","GLQ",692,"Unf",845,"TA","Y",2353,"Ex","Typ",1,"TA","Attchd","RFn",484,"TA","TA","Y","GdPrv","WD","Normal",12.4684369099977,"FALSE","1980s","FALSE",3.5,483
"318","60","FV","NoAlley","Reg","Lvl","Inside","Gtl","Somerst","Norm","1Fam","2Story","8","5",2006,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",1088,"Ex","Y",1959,"Gd","Typ",1,"Gd","Attchd","RFn",1025,"TA","TA","Y","None","WD","Normal",12.5061772379805,"FALSE","2000s","FALSE",2.5,254
"319","60","RL","NoAlley","Reg","Low","Inside","Mod","NoRidge","Norm","1Fam","2Story","7","5",1993,"Gable","HdBoard","HdBoard","BrkFace",256,"Gd","TA","PConc","Gd","TA","Gd","GLQ",987,"Unf",1347,"Ex","Y",2646,"Gd","Typ",1,"TA","Attchd","RFn",656,"TA","TA","Y","None","WD","Normal",12.4684369099977,"FALSE","1990s","FALSE",3.5,544
"320","80","RL","NoAlley","Reg","Lvl","Inside","Gtl","NWAmes","Norm","1Fam","SLvl","7","5",1980,"Gable","Plywood","Plywood","BrkFace",225,"TA","TA","CBlock","Gd","TA","Av","GLQ",1036,"Unf",1372,"TA","Y",1472,"TA","Typ",2,"TA","Attchd","Unf",588,"TA","TA","Y","None","WD","Normal",12.1415341243926,"FALSE","1980s","FALSE",3,281
"321","60","RL","NoAlley","Reg","Lvl","Corner","Gtl","NridgHt","Norm","1Fam","2Story","9","5",2006,"Gable","VinylSd","VinylSd","Stone",370,"TA","TA","PConc","Ex","Gd","Av","Unf",0,"Unf",1249,"Ex","Y",2596,"Gd","Typ",0,"No","Attchd","RFn",840,"TA","TA","Y","None","New","Partial",12.7444443677961,"FALSE","2000s","FALSE",3.5,394
"322","60","RL","NoAlley","IR1","Lvl","Inside","Gtl","NridgHt","Norm","1Fam","2Story","8","5",2004,"Gable","VinylSd","VinylSd","BrkFace",388,"Gd","TA","PConc","Ex","TA","Av","GLQ",970,"Unf",1136,"Ex","Y",2468,"Gd","Typ",1,"Gd","BuiltIn","Fin",872,"TA","TA","Y","None","WD","Normal",12.7770521921159,"FALSE","2000s","FALSE",3.5,338
"323","60","RL","NoAlley","IR1","Lvl","Inside","Gtl","SawyerW","Norm","1Fam","2Story","7","5",1987,"Gable","Plywood","Plywood","BrkFace",172,"Gd","TA","CBlock","TA","TA","Gd","LwQ",28,"ALQ",1502,"Ex","Y",2730,"Gd","Typ",1,"TA","Attchd","Fin",576,"TA","TA","Y","MnPrv","WD","Normal",12.614865543731,"TRUE","1980s","FALSE",3.5,297
"324","20","RM","NoAlley","Reg","Lvl","Inside","Gtl","OldTown","Norm","1Fam","1Story","3","8",2005,"Gable","VinylSd","VinylSd","None",0,"TA","Gd","CBlock","TA","TA","No","ALQ",256,"Unf",1162,"Ex","Y",1163,"TA","Typ",0,"No","Attchd","Unf",220,"Fa","TA","Y","None","WD","Normal",11.7454251112085,"TRUE","1950s","FALSE",2,240
"325","80","RL","NoAlley","Reg","Lvl","Corner","Gtl","NAmes","PosN","1Fam","SLvl","7","7",2007,"Mansard","Wd Sdng","Wd Sdng","BrkFace",300,"Gd","Gd","CBlock","Gd","TA","No","Unf",0,"Unf",710,"Ex","Y",2978,"Gd","Typ",1,"Gd","BuiltIn","Fin",564,"TA","TA","Y","None","WD","Normal",12.3966930051388,"TRUE","1960s","FALSE",2.5,240
"326","45","RM","NoAlley","Reg","Lvl","Inside","Gtl","IDOTRR","RRAe","1Fam","1.5Unf","5","6",1950,"Gable","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","Av","BLQ",116,"Unf",720,"Po","N",803,"TA","Typ",0,"No","Detchd","Unf",360,"TA","TA","Y","None","WD","Normal",11.3736633976367,"TRUE","1940s","FALSE",1,244
"327","120","RL","NoAlley","IR1","Lvl","CulDSac","Gtl","Veenker","Norm","TwnhsE","1Story","8","5",1993,"Gable","BrkFace","BrkFace","None",0,"Gd","TA","PConc","Gd","TA","Gd","GLQ",1619,"Unf",1719,"Ex","Y",1719,"Gd","Typ",2,"Gd","Attchd","Fin",473,"TA","TA","Y","None","Con","Normal",12.6884987947745,"FALSE","1990s","FALSE",3.5,152
"328","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story","6","5",1960,"Hip","Wd Sdng","Wd Sdng","BrkFace",175,"TA","TA","CBlock","TA","TA","No","Rec",565,"Unf",1383,"TA","Y",1383,"TA","Typ",0,"No","Attchd","RFn",292,"TA","TA","Y","None","WD","Normal",11.8862116747142,"FALSE","1960s","FALSE",1.5,45
"329","75","RL","Pave","IR1","Bnk","Inside","Gtl","BrkSide","PosN","1Fam","2.5Unf","6","6",1994,"Gable","Wd Sdng","Wd Shng","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",844,"Gd","N",2134,"Gd","Typ",0,"No","Detchd","Unf",441,"TA","TA","Y","None","WD","Normal",12.2760650173502,"TRUE","1910s","FALSE",2,328
"330","70","RM","NoAlley","Reg","Lvl","Corner","Gtl","IDOTRR","Norm","1Fam","2Story","5","5",1950,"Gable","Wd Sdng","Wd Shng","None",0,"TA","TA","PConc","TA","TA","Mn","Unf",0,"Unf",596,"TA","N",1192,"TA","Typ",0,"No","Detchd","Unf",189,"Fa","Fa","N","GdWo","WD","Normal",11.2644641056717,"TRUE","1920s","FALSE",1,137
"331","90","RL","NoAlley","IR1","Lvl","Inside","Gtl","NAmes","Norm","Duplex","1Story","5","4",1964,"Gable","HdBoard","HdBoard","BrkFace",84,"TA","TA","CBlock","TA","TA","No","GLQ",40,"Rec",1728,"TA","Y",1728,"TA","Typ",0,"No","Detchd","Unf",352,"TA","TA","Y","None","WD","Normal",11.6868787720937,"FALSE","1960s","FALSE",2.5,155
"332","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story","5","6",1992,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Rec",846,"Unf",1056,"Fa","Y",1056,"TA","Typ",0,"No","Attchd","RFn",308,"TA","TA","Y","None","WD","Normal",11.8422292121128,"TRUE","1950s","FALSE",2,0
"333","20","RL","NoAlley","IR1","Lvl","Inside","Gtl","NridgHt","Norm","1Fam","1Story","8","5",2004,"Gable","VinylSd","VinylSd","BrkFace",296,"Gd","TA","PConc","Gd","TA","No","GLQ",1124,"No",3206,"Ex","Y",1629,"Gd","Typ",1,"Gd","Attchd","RFn",880,"TA","TA","Y","None","WD","Normal",12.5567295171433,"TRUE","2000s","FALSE",3,0
"334","120","RM","NoAlley","Reg","Lvl","FR3","Gtl","NridgHt","Norm","TwnhsE","1Story","7","5",2004,"Gable","VinylSd","VinylSd","Stone",146,"Gd","TA","PConc","Gd","TA","Av","GLQ",720,"Unf",1358,"Ex","Y",1358,"Gd","Typ",1,"Gd","Attchd","RFn",484,"TA","TA","Y","None","WD","Normal",12.2404740722475,"FALSE","2000s","FALSE",3,222
"335","60","RL","NoAlley","IR1","Lvl","Inside","Gtl","Gilbert","Norm","1Fam","2Story","6","5",1998,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Gd","GLQ",828,"Unf",943,"Gd","Y",1638,"TA","Typ",2,"TA","Attchd","Fin",472,"TA","TA","Y","None","WD","Normal",12.1652506510099,"FALSE","1990s","FALSE",3.5,138
"336","190","RL","NoAlley","IR1","HLS","Corner","Sev","Timber","Norm","2fmCon","1.5Fin","5","6",1965,"Gable","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","Gd","ALQ",1249,"BLQ",1499,"Ex","Y",1786,"TA","Typ",2,"Gd","Attchd","Fin",529,"TA","TA","Y","None","WD","Normal",12.3412589180852,"FALSE","1960s","FALSE",4,670
"337","20","RL","NoAlley","IR1","HLS","Corner","Gtl","StoneBr","Norm","1Fam","1Story","9","5",2006,"Hip","VinylSd","VinylSd","Stone",200,"Gd","TA","PConc","Ex","TA","Gd","GLQ",1249,"Unf",1922,"Ex","Y",1922,"Gd","Typ",1,"Gd","Attchd","Fin",676,"TA","TA","Y","None","WD","Normal",12.8411298019654,"TRUE","2000s","FALSE",3,229
"338","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","1Story","7","5",2003,"Gable","VinylSd","VinylSd","BrkFace",113,"Gd","TA","PConc","Gd","TA","Av","GLQ",810,"Unf",1536,"Ex","Y",1536,"Gd","Typ",0,"No","Attchd","RFn",532,"TA","TA","Y","None","WD","Normal",12.273731294004,"TRUE","2000s","FALSE",3,266
"339","20","RL","NoAlley","Reg","Lvl","Corner","Gtl","NWAmes","Norm","1Fam","1Story","7","7",1998,"Gable","Wd Sdng","Wd Sdng","None",0,"Gd","TA","CBlock","Gd","TA","Mn","ALQ",213,"Unf",1208,"Ex","Y",1621,"Gd","Typ",0,"No","Attchd","RFn",440,"TA","TA","Y","None","WD","Normal",12.2184951655287,"TRUE","1980s","FALSE",3,153
"340","20","RL","NoAlley","IR1","Lvl","Inside","Gtl","NAmes","Feedr","1Fam","1Story","6","7",1998,"Hip","Wd Sdng","Wd Sdng","BrkFace",176,"TA","TA","CBlock","TA","Fa","No","Rec",585,"Unf",1215,"TA","Y",1215,"TA","Typ",0,"No","Attchd","Unf",297,"TA","TA","Y","None","WD","Normal",11.9511803959014,"TRUE","1950s","FALSE",1,234
"341","60","RL","NoAlley","Reg","Lvl","Inside","Gtl","Timber","Norm","1Fam","2Story","8","5",2002,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",967,"Ex","Y",1908,"Gd","Typ",0,"No","Attchd","Fin",431,"TA","TA","Y","None","WD","Normal",12.2204685258139,"FALSE","2000s","FALSE",2.5,135
"342","20","RH","NoAlley","Reg","Lvl","Inside","Gtl","SawyerW","Feedr","1Fam","1Story","4","4",1950,"Gable","Wd Sdng","AsbShng","None",0,"Fa","Fa","CBlock","TA","Fa","No","Unf",0,"Unf",721,"Gd","Y",841,"TA","Typ",0,"No","CarPort","Unf",294,"TA","TA","N","None","WD","Normal",11.3144745262464,"FALSE","1950s","FALSE",1,274
"343","90","RL","NoAlley","Reg","Lvl","Inside","Gtl","NAmes","Norm","Duplex","1Story","3","4",1950,"Gable","Stucco","Stucco","BrkFace",340,"TA","TA","Slab","No","No","No","No",0,"No",0,"Fa","N",1040,"TA","Typ",0,"No","Detchd","Unf",400,"TA","TA","Y","None","WD","Normal",11.3793940723457,"TRUE","1940s","FALSE",2,0
"344","120","RL","NoAlley","IR1","Lvl","Inside","Gtl","NridgHt","Norm","TwnhsE","1Story","9","5",2005,"Hip","MetalSd","MetalSd","BrkFace",616,"Ex","TA","PConc","Ex","TA","No","GLQ",28,"Unf",1684,"Ex","Y",1684,"Ex","Typ",1,"Ex","Attchd","RFn",564,"TA","TA","Y","None","WD","Normal",12.4912515877638,"FALSE","2000s","FALSE",2,567
"345","160","RM","NoAlley","Reg","Lvl","Inside","Gtl","MeadowV","Norm","TwnhsE","2Story","5","3",1976,"Gable","CemntBd","CmentBd","None",0,"TA","TA","CBlock","Gd","TA","No","Rec",129,"BLQ",536,"TA","Y",1112,"TA","Typ",0,"No","Attchd","Unf",336,"TA","TA","Y","None","WD","Normal",11.3504065354725,"FALSE","1970s","FALSE",1.5,182
"346","50","RL","NoAlley","Reg","Lvl","Inside","Gtl","BrkSide","RRAn","1Fam","1.5Fin","6","5",1950,"Gable","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",972,"Gd","Y",1577,"Fa","Typ",1,"Gd","Detchd","Unf",312,"TA","TA","Y","None","WD","Normal",11.8508252535826,"TRUE","1930s","FALSE",1,0
"347","20","RL","NoAlley","IR1","Lvl","CulDSac","Gtl","NAmes","Norm","1Fam","1Story","6","8",1998,"Hip","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","Mn","BLQ",498,"Unf",958,"TA","Y",958,"TA","Typ",0,"No","Attchd","RFn",301,"TA","TA","Y","None","WD","Normal",11.9283409039316,"TRUE","1960s","FALSE",1,0
"348","20","RL","NoAlley","IR1","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story","6","5",1960,"Gable","Wd Sdng","Wd Sdng","BrkFace",30,"TA","TA","CBlock","TA","TA","No","BLQ",1270,"Unf",1478,"Ex","Y",1478,"TA","Typ",2,"Gd","Attchd","Unf",498,"TA","TA","Y","None","WD","Normal",11.9671807372478,"FALSE","1960s","FALSE",3,40
"349","160","RL","NoAlley","Reg","Lvl","Inside","Gtl","NridgHt","Norm","Twnhs","2Story","7","5",2004,"Gable","VinylSd","Wd Shng","Stone",106,"Gd","TA","PConc","Gd","TA","No","GLQ",573,"Unf",764,"Ex","Y",1626,"Gd","Typ",0,"No","BuiltIn","RFn",474,"TA","TA","Y","None","WD","Normal",11.9447078813958,"TRUE","2000s","FALSE",3.5,27
"350","60","RL","NoAlley","IR2","Lvl","Inside","Gtl","NridgHt","Norm","1Fam","2Story","9","5",2006,"Hip","CemntBd","CmentBd","BrkFace",870,"Ex","TA","PConc","Ex","TA","No","GLQ",1410,"Unf",1848,"Ex","Y",2728,"Ex","Typ",2,"Ex","Attchd","Fin",706,"TA","TA","Y","None","New","Partial",12.9880408147445,"TRUE","2000s","FALSE",3.5,0
"351","120","RL","NoAlley","IR1","Lvl","Inside","Gtl","NridgHt","Norm","TwnhsE","1Story","9","5",2007,"Hip","MetalSd","MetalSd","BrkFace",362,"Ex","TA","PConc","Ex","TA","No","Unf",0,"Unf",1869,"Ex","Y",1869,"Ex","Typ",1,"Gd","Attchd","RFn",617,"TA","TA","Y","None","New","Partial",12.6699984672658,"FALSE","2000s","FALSE",2,264
"352","120","RL","NoAlley","IR1","Low","Inside","Mod","ClearCr","Norm","1Fam","1Story","7","5",1986,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","Gd","TA","Gd","GLQ",1082,"Unf",1453,"Gd","Y",1453,"Gd","Typ",1,"TA","Attchd","RFn",445,"TA","TA","Y","None","WD","Abnorml",12.1547793511426,"FALSE","1980s","FALSE",2.5,264
"353","50","RL","NoAlley","Reg","Lvl","Inside","Gtl","Edwards","Artery","1Fam","1.5Fin","5","6",1950,"Gable","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","Fa","Mn","LwQ",236,"Rec",616,"TA","N",1111,"TA","Typ",0,"No","Detchd","Unf",200,"TA","Fa","Y","None","ConLw","Normal",11.4616321705827,"TRUE","1940s","FALSE",1.5,48
"354","30","RM","NoAlley","Reg","Lvl","Inside","Gtl","OldTown","Norm","1Fam","1Story","6","8",2003,"Gable","VinylSd","VinylSd","None",0,"TA","Gd","BrkTil","TA","TA","No","Unf",0,"Unf",624,"Gd","Y",720,"TA","Typ",0,"No","Detchd","Unf",484,"TA","TA","Y","None","WD","Normal",11.5702505315895,"TRUE","1920s","FALSE",1,106
"355","50","RL","NoAlley","Reg","Bnk","Inside","Gtl","SWISU","Norm","1Fam","1.5Fin","6","5",2000,"Gable","Wd Sdng","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","LwQ",388,"Unf",940,"Ex","Y",1595,"TA","Typ",2,"Gd","Attchd","Unf",240,"TA","TA","Y","None","WD","Normal",11.8493977015914,"TRUE","1940s","FALSE",1,108
"356","20","RL","NoAlley","IR2","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","1Story","6","5",1995,"Gable","VinylSd","VinylSd","None",0,"Gd","Gd","PConc","Gd","Gd","No","ALQ",334,"BLQ",1200,"Ex","Y",1200,"Gd","Typ",0,"No","Attchd","RFn",521,"TA","TA","Y","None","WD","Normal",12.0867258878976,"FALSE","1990s","FALSE",3,26
"357","20","RL","NoAlley","IR1","Lvl","Inside","Gtl","Gilbert","Norm","1Fam","1Story","6","6",1992,"Gable","HdBoard","HdBoard","BrkFace",106,"TA","TA","PConc","Gd","TA","No","GLQ",560,"Unf",1158,"Gd","Y",1167,"Gd","Typ",0,"No","Attchd","RFn",400,"TA","TA","Y","None","WD","Normal",12.0610468734799,"FALSE","1990s","FALSE",3,146
"358","120","RM","NoAlley","Reg","Lvl","Inside","Gtl","MeadowV","Norm","TwnhsE","1Story","5","5",1976,"Gable","CemntBd","CmentBd","None",0,"TA","TA","PConc","Gd","TA","No","ALQ",874,"Unf",1142,"TA","Y",1142,"TA","Typ",1,"Po","Attchd","Fin",528,"TA","TA","Y","MnPrv","WD","Normal",11.805595078933,"FALSE","1970s","FALSE",2.5,626
"359","80","RL","NoAlley","IR1","Lvl","Inside","Gtl","ClearCr","Norm","1Fam","SLvl","5","4",1958,"Hip","Wd Sdng","ImStucc","BrkFace",120,"TA","TA","CBlock","TA","TA","Av","BLQ",300,"Rec",1062,"Ex","Y",1352,"Gd","Min2",0,"No","BuiltIn","Unf",288,"TA","TA","Y","None","WD","Abnorml",11.7752897294377,"FALSE","1950s","FALSE",1.5,462
"360","60","RL","NoAlley","IR1","Lvl","CulDSac","Gtl","NoRidge","Norm","1Fam","2Story","8","5",1998,"Gable","VinylSd","VinylSd","BrkFace",530,"Gd","TA","PConc","Gd","TA","Av","GLQ",956,"Unf",1086,"Ex","Y",1924,"Gd","Typ",1,"TA","Attchd","RFn",592,"TA","TA","Y","None","WD","Normal",12.5425448821514,"FALSE","1990s","FALSE",3.5,657
"361","85","RL","NoAlley","IR1","Lvl","CulDSac","Gtl","Mitchel","Norm","1Fam","SFoyer","6","6",1978,"Gable","VinylSd","VinylSd","None",0,"TA","TA","CBlock","Gd","TA","Av","GLQ",773,"Unf",888,"Ex","Y",912,"TA","Typ",1,"TA","Attchd","RFn",470,"TA","TA","Y","MnPrv","WD","Normal",11.9576112862317,"FALSE","1970s","FALSE",2,192
"362","50","RL","Pave","Reg","Lvl","Inside","Gtl","BrkSide","Norm","1Fam","1.5Fin","5","5",1982,"Gable","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec",399,"Unf",883,"Gd","Y",1505,"TA","Typ",0,"No","Detchd","Unf",240,"TA","TA","N","None","WD","Normal",11.8844890214027,"TRUE","1940s","FALSE",2,0
"363","85","RL","NoAlley","Reg","Lvl","Corner","Gtl","Edwards","Norm","1Fam","SFoyer","7","5",2003,"Gable","HdBoard","HdBoard","BrkFace",500,"Gd","TA","Slab","No","No","No","No",0,"No",0,"Ex","Y",1922,"Gd","Typ",1,"Ex","BuiltIn","RFn",672,"TA","TA","Y","None","ConLD","Normal",12.1985443791094,"FALSE","2000s","FALSE",3,177
"364","160","RM","NoAlley","Reg","Lvl","Inside","Gtl","BrDale","Norm","Twnhs","2Story","6","8",2007,"Gable","HdBoard","HdBoard","BrkFace",510,"TA","TA","CBlock","TA","TA","No","ALQ",162,"Unf",483,"Gd","Y",987,"Gd","Typ",0,"No","Detchd","Unf",264,"TA","TA","Y","None","WD","Normal",11.6784399034478,"TRUE","1970s","FALSE",1.5,250
"365","60","RL","NoAlley","IR1","Lvl","FR2","Gtl","NWAmes","Norm","1Fam","2Story","6","5",1976,"Gable","HdBoard","HdBoard","BrkFace",120,"TA","TA","PConc","Gd","TA","Mn","GLQ",712,"Unf",796,"TA","Y",1574,"TA","Typ",1,"TA","Attchd","Fin",566,"TA","TA","Y","None","WD","Normal",12.1547793511426,"FALSE","1970s","FALSE",3.5,417
"366","70","RM","NoAlley","Reg","Lvl","Inside","Gtl","IDOTRR","Norm","1Fam","2Story","5","7",1997,"Hip","VinylSd","VinylSd","None",0,"TA","Gd","CBlock","TA","Fa","No","Rec",456,"Unf",672,"Gd","Y",1344,"TA","Typ",0,"No","Detchd","Unf",468,"TA","Fa","Y","None","WD","Normal",11.8981878657609,"TRUE","1920s","FALSE",1,346
"367","20","RL","NoAlley","IR1","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story","6","5",1963,"Gable","Plywood","Plywood","BrkFace",247,"TA","TA","CBlock","Gd","TA","No","BLQ",609,"Unf",1394,"Gd","Y",1394,"TA","Typ",2,"Gd","Attchd","RFn",514,"TA","TA","Y","None","WD","Normal",11.9766594812024,"FALSE","1960s","FALSE",2.5,261
